"","outcome","time","age_group","incidence","rates"
"4238","gp_visits",11,13,2.13224281747503,0.313904413958474
"4239","gp_visits",11,14,1.8535894837237,0.272881641733889
"4240","gp_visits",11,15,1.64358777165331,0.241965620435811
"4241","gp_visits",11,16,1.52971215030832,0.225201085041674
"4242","gp_visits",11,17,23.0389092445669,0.678348192371662
"4243","gp_visits",11,18,19.677261504736,0.579369215394168
"4244","gp_visits",11,19,14.4170861694932,0.212245385372325
"4245","gp_visits",11,20,16.1066592138451,0.237118933168132
"4246","gp_visits",11,21,15.8655432061591,0.233569272760396
"4247","gp_visits",11,22,26.3302546878629,0.387628608685312
"4248","gp_visits",11,23,24.7220261765297,0.363952598419317
"4249","gp_visits",11,24,32.7946712479227,0.482796423309352
"4250","gp_visits",11,25,46.7480016027662,0.599354484969229
"4251","gp_visits",12,1,1.05390158953792,1.86185246804685
"4252","gp_visits",12,2,1.14446814734637,2.02184992023032
"4253","gp_visits",12,3,1.21069527630498,2.13884864641812
"4254","gp_visits",12,4,1.23957834602028,2.18987429735939
"4255","gp_visits",12,5,1.23050193813803,2.17383965751794
"4256","gp_visits",12,6,1.19311110777749,2.10778395508787
"4257","gp_visits",12,7,0.127347910231623,0.224976433586473
"4258","gp_visits",12,8,0.120780187334265,0.213373707860198
"4259","gp_visits",12,9,0.121984368988794,0.215501049357467
"4260","gp_visits",12,10,0.115013747254054,0.203186551106888
"4261","gp_visits",12,11,0.116906757311087,0.206530796415664
"4262","gp_visits",12,12,0.111726457090054,0.197379130977924
"4263","gp_visits",12,13,2.2346473977374,0.328980206213686
"4264","gp_visits",12,14,1.94412422112133,0.286209980069831
"4265","gp_visits",12,15,1.71913994565072,0.253088256520021
"4266","gp_visits",12,16,1.59453810012958,0.234744628404169
"4267","gp_visits",12,17,24.1675859807024,0.711580487164875
"4268","gp_visits",12,18,20.5361497191184,0.604657967630261
"4269","gp_visits",12,19,14.7530370336199,0.21719118508417
"4270","gp_visits",12,20,16.520060593148,0.243204943477847
"4271","gp_visits",12,21,16.3073853260044,0.240073981818649
"4272","gp_visits",12,22,26.7775400994699,0.394213452768359
"4273","gp_visits",12,23,24.9758867783845,0.367689882128249
"4274","gp_visits",12,24,33.0638473224434,0.486759178265381
"4275","gp_visits",12,25,47.1369308102797,0.604340932664673
"4276","gp_visits",13,1,1.11747632723316,1.97416540452815
"4277","gp_visits",13,2,1.20985856438467,2.13737048738569
"4278","gp_visits",13,3,1.27983393956261,2.26099097175622
"4279","gp_visits",13,4,1.31311389720243,2.31978428973135
"4280","gp_visits",13,5,1.30817942836853,2.3110669170012
"4281","gp_visits",13,6,1.27373280902621,2.25021254134125
"4282","gp_visits",13,7,0.136459597666087,0.241073399286436
"4283","gp_visits",13,8,0.129751066747256,0.229221918111926
"4284","gp_visits",13,9,0.131166337831058,0.231722176187719
"4285","gp_visits",13,10,0.123604137602183,0.218362578574654
"4286","gp_visits",13,11,0.125458618221673,0.221638756685228
"4287","gp_visits",13,12,0.119702680716975,0.211470154079984
"4288","gp_visits",13,13,2.41393954641224,0.35537522857975
"4289","gp_visits",13,14,2.10198871100599,0.309450466460953
"4290","gp_visits",13,15,1.85406560164651,0.272951734837878
"4291","gp_visits",13,16,1.7141159497593,0.252348634150045
"4292","gp_visits",13,17,26.1267780359828,0.769266134306428
"4293","gp_visits",13,18,22.0916199014137,0.650456593565507
"4294","gp_visits",13,19,15.5816566295273,0.229389952809688
"4295","gp_visits",13,20,17.4856625261218,0.257420337072008
"4296","gp_visits",13,21,17.2952808292007,0.254617576780796
"4297","gp_visits",13,22,28.1166848149453,0.413928066585873
"4298","gp_visits",13,23,26.0591971707624,0.383638155517543
"4299","gp_visits",13,24,34.4300424783982,0.506872023119081
"4300","gp_visits",13,25,49.0893996129372,0.629373466538079
"4301","gp_visits",14,1,1.22364399763858,2.16172422513661
"4302","gp_visits",14,2,1.32069356476528,2.3331747456325
"4303","gp_visits",14,3,1.39672713778171,2.46749781429504
"4304","gp_visits",14,4,1.43555763593943,2.53609687472738
"4305","gp_visits",14,5,1.43480343803136,2.5347644872915
"4306","gp_visits",14,6,1.40257226590006,2.47782398357046
"4307","gp_visits",14,7,0.150824307818885,0.266450504052443
"4308","gp_visits",14,8,0.143806351955665,0.254052383986688
"4309","gp_visits",14,9,0.145557467454615,0.257145954340809
"4310","gp_visits",14,10,0.137137360618961,0.242270754560483
"4311","gp_visits",14,11,0.139027681567182,0.245610249213289
"4312","gp_visits",14,12,0.132444606671339,0.233980402210651
"4313","gp_visits",14,13,2.69013030499864,0.396035465539758
"4314","gp_visits",14,14,2.34480899252948,0.345197970236871
"4315","gp_visits",14,15,2.06349337362118,0.303783261852322
"4316","gp_visits",14,16,1.90191046367026,0.279995357286223
"4317","gp_visits",14,17,29.1338473589059,0.857805049837867
"4318","gp_visits",14,18,24.51705678546,0.721870162174116
"4319","gp_visits",14,19,16.9988123848022,0.250253029153602
"4320","gp_visits",14,20,19.1145997253015,0.281401216392741
"4321","gp_visits",14,21,18.9423242016639,0.278865011470691
"4322","gp_visits",14,22,30.5049672123664,0.449087870159164
"4323","gp_visits",14,23,28.1017717968441,0.413708520192327
"4324","gp_visits",14,24,37.0581258606691,0.545562127603646
"4325","gp_visits",14,25,52.8409134716658,0.677471493824023
"4326","gp_visits",15,1,1.38478247567805,2.44639603511713
"4327","gp_visits",15,2,1.48986737893238,2.63204200853703
"4328","gp_visits",15,3,1.57493775919967,2.78232975744135
"4329","gp_visits",15,4,1.62105341562477,2.86379898529241
"4330","gp_visits",15,5,1.62491645071866,2.87062353275976
"4331","gp_visits",15,6,1.59435926549969,2.81664034184205
"4332","gp_visits",15,7,0.172083045336862,0.304006793281269
"4333","gp_visits",15,8,0.164557919926162,0.290712693094535
"4334","gp_visits",15,9,0.166819818890878,0.294708628020278
"4335","gp_visits",15,10,0.157188977238944,0.27769450974109
"4336","gp_visits",15,11,0.159203970495456,0.281254254033136
"4337","gp_visits",15,12,0.15145082439723,0.267557326026376
"4338","gp_visits",15,13,3.09529200027781,0.455682539256079
"4339","gp_visits",15,14,2.70084500076914,0.39761286107324
"4340","gp_visits",15,15,2.37183648452711,0.349176902170303
"4341","gp_visits",15,16,2.17982224558284,0.320908959770169
"4342","gp_visits",15,17,33.5364308469498,0.987432911954827
"4343","gp_visits",15,18,28.0925518279326,0.8271455714024
"4344","gp_visits",15,19,19.1698418761385,0.282214480006161
"4345","gp_visits",15,20,21.5966302671841,0.317941160919289
"4346","gp_visits",15,21,21.4400733445677,0.315636362017294
"4347","gp_visits",15,22,34.221863792228,0.503807259202638
"4348","gp_visits",15,23,31.3435362026681,0.461433110828147
"4349","gp_visits",15,24,41.2571045056696,0.607378629926016
"4350","gp_visits",15,25,58.8324700539445,0.754289030112529
"4351","gp_visits",16,1,1.62070180086762,2.86317781268018
"4352","gp_visits",16,2,1.73806739834595,3.07051920916164
"4353","gp_visits",16,3,1.83618522354194,3.24385694469029
"4354","gp_visits",16,4,1.89213898215813,3.3427064431731
"4355","gp_visits",16,5,1.90155995003629,3.35934979248527
"4356","gp_visits",16,6,1.8723287821345,3.30770918140536
"4357","gp_visits",16,7,0.202818823738002,0.35830549198481
"4358","gp_visits",16,8,0.194542903616883,0.343685016547802
"4359","gp_visits",16,9,0.197573524908195,0.349038998159517
"4360","gp_visits",16,10,0.186248610348763,0.329032082587692
"4361","gp_visits",16,11,0.188505842876838,0.333019773653985
"4362","gp_visits",16,12,0.179099149839912,0.316401642681586
"4363","gp_visits",16,13,3.67969186728932,0.541716688963706
"4364","gp_visits",16,14,3.21441492348812,0.473219571667628
"4365","gp_visits",16,15,2.81748688749856,0.414784640383143
"4366","gp_visits",16,16,2.58239933432157,0.38017553301312
"4367","gp_visits",16,17,39.878551364071,1.17416770668505
"4368","gp_visits",16,18,33.2581789480073,0.97924017719174
"4369","gp_visits",16,19,22.3612544480645,0.32919780127144
"4370","gp_visits",16,20,25.2364642819393,0.371526050686247
"4371","gp_visits",16,21,25.0951749887243,0.36944601869262
"4372","gp_visits",16,22,39.722667882621,0.584788968703246
"4373","gp_visits",16,23,36.1806017793808,0.532643398075579
"4374","gp_visits",16,24,47.5394481692984,0.699866004715368
"4375","gp_visits",16,25,67.7952047747229,0.869199936853196
"4376","gp_visits",17,1,1.96263538058593,3.46724738200853
"4377","gp_visits",17,2,2.09791708928889,3.70623988921278
"4378","gp_visits",17,3,2.21467971918198,3.91251606604007
"4379","gp_visits",17,4,2.284231654769,4.03538849000795
"4380","gp_visits",17,5,2.30085365411538,4.06475338594715
"4381","gp_visits",17,6,2.27284245240185,4.0152680017699
"4382","gp_visits",17,7,0.247072318172393,0.436484971596843
"4383","gp_visits",17,8,0.237733266969369,0.419986338608549
"4384","gp_visits",17,9,0.241926867573564,0.42739487249106
"4385","gp_visits",17,10,0.228227004471127,0.403192305399042
"4386","gp_visits",17,11,0.230895389468251,0.407906350089658
"4387","gp_visits",17,12,0.219134408810891,0.387129067769439
"4388","gp_visits",17,13,4.52197725164046,0.665716215562477
"4389","gp_visits",17,14,3.95491669107994,0.582234722984393
"4390","gp_visits",17,15,3.4606400226396,0.50946832571082
"4391","gp_visits",17,16,3.16387305544089,0.465778901524572
"4392","gp_visits",17,17,49.0102257438686,1.44303698096821
"4393","gp_visits",17,18,40.7026479068674,1.19843206721581
"4394","gp_visits",17,19,26.994483118731,0.397407243398835
"4395","gp_visits",17,20,30.5151684006032,0.44923804995993
"4396","gp_visits",17,21,30.3911420135229,0.447412158929475
"4397","gp_visits",17,22,47.7300565568986,0.70267210230026
"4398","gp_visits",17,23,43.2446878253435,0.636639423867614
"4399","gp_visits",17,24,56.7236667724506,0.835074187135368
"4400","gp_visits",17,25,80.8967105882884,1.03717388226237
"4401","gp_visits",18,1,2.4599269125426,4.34577672032965
"4402","gp_visits",18,2,2.62091106607209,4.6301758962496
"4403","gp_visits",18,3,2.76436751707023,4.88361013527114
"4404","gp_visits",18,4,2.85311380853664,5.04039185325791
"4405","gp_visits",18,5,2.8796268552617,5.08723055430034
"4406","gp_visits",18,6,2.85308641649925,5.040343461707
"4407","gp_visits",18,7,0.31120120327431,0.549776880618867
"4408","gp_visits",18,8,0.300386059528665,0.530670540638928
"4409","gp_visits",18,9,0.306362282198878,0.541228305271403
"4410","gp_visits",18,10,0.289305064445311,0.511094540138346
"4411","gp_visits",18,11,0.292642698837423,0.516990899809952
"4412","gp_visits",18,12,0.277487155289356,0.490216686316326
"4413","gp_visits",18,13,5.74612917134251,0.845933350215676
"4414","gp_visits",18,14,5.03187237022383,0.740781929029735
"4415","gp_visits",18,15,4.39636303776195,0.647223548653611
"4416","gp_visits",18,16,4.00992177361156,0.590332458408951
"4417","gp_visits",18,17,62.2695175359563,1.83343812903525
"4418","gp_visits",18,18,51.5110124942046,1.51666912012851
"4419","gp_visits",18,19,33.7362772688499,0.496658554008375
"4420","gp_visits",18,20,38.1932480238321,0.562273163254872
"4421","gp_visits",18,21,38.0919636343055,0.560782075247591
"4422","gp_visits",18,22,59.3884108249356,0.874304002487035
"4423","gp_visits",18,23,53.5373675145342,0.788166143030102
"4424","gp_visits",18,24,70.107825735915,1.03211303005329
"4425","gp_visits",18,25,99.9885124687656,1.28194920293684
"4426","gp_visits",19,1,3.19127872069785,5.63780358748848
"4427","gp_visits",19,2,3.389061842777,5.9872128659606
"4428","gp_visits",19,3,3.57108402411985,6.30877841907931
"4429","gp_visits",19,4,3.68747627818297,6.51440027945052
"4430","gp_visits",19,5,3.72819926130347,6.58634265754521
"4431","gp_visits",19,6,3.70396514555243,6.54352998065971
"4432","gp_visits",19,7,0.405320803852698,0.716051239029588
"4433","gp_visits",19,8,0.392470861930673,0.693350166823907
"4434","gp_visits",19,9,0.401226522103646,0.708818164656208
"4435","gp_visits",19,10,0.379364370764628,0.670195867440382
"4436","gp_visits",19,11,0.383784090036331,0.678003868980356
"4437","gp_visits",19,12,0.363656249388093,0.642445454267455
"4438","gp_visits",19,13,7.54982872690479,1.11147029905925
"4439","gp_visits",19,14,6.62016132620807,0.974606571250994
"4440","gp_visits",19,15,5.77654743477617,0.850411464564813
"4441","gp_visits",19,16,5.25745216151863,0.773991323197667
"4442","gp_visits",19,17,81.7862735453101,2.40808148646876
"4443","gp_visits",19,18,67.4121481843703,1.98485563614702
"4444","gp_visits",19,19,43.6512782922015,0.642625165321362
"4445","gp_visits",19,20,49.4843650228321,0.728498671694141
"4446","gp_visits",19,21,49.4166054589293,0.727501129293123
"4447","gp_visits",19,22,76.5244011908755,1.12657653774117
"4448","gp_visits",19,23,68.6569205722618,1.01075310184187
"4449","gp_visits",19,24,89.7627219097463,1.32146837993635
"4450","gp_visits",19,25,128.024164966725,1.64139331792756
"4451","gp_visits",20,1,4.28377884198001,7.56784531751615
"4452","gp_visits",20,2,4.53455876394317,8.01088024722757
"4453","gp_visits",20,3,4.77304117327748,8.43219004200596
"4454","gp_visits",20,4,4.93004762250416,8.70956209257868
"4455","gp_visits",20,5,4.99190507245144,8.81884121977112
"4456","gp_visits",20,6,4.97182436065267,8.78336606422166
"4457","gp_visits",20,7,0.545733852955041,0.964108917860685
"4458","gp_visits",20,8,0.530080995444679,0.936456135402666
"4459","gp_visits",20,9,0.54325268122273,0.959725609438619
"4460","gp_visits",20,10,0.51441276659326,0.908776197497147
"4461","gp_visits",20,11,0.520598415993974,0.919703941337292
"4462","gp_visits",20,12,0.493058875319705,0.871051806942329
"4463","gp_visits",20,13,10.2520604903821,1.50928731649388
"4464","gp_visits",20,14,9.00250802107481,1.32533076502908
"4465","gp_visits",20,15,7.84695321129056,1.15521235619244
"4466","gp_visits",20,16,7.12802978843468,1.04937392452646
"4467","gp_visits",20,17,110.989853315453,3.26793970881623
"4468","gp_visits",20,18,91.1952809716516,2.68511644120193
"4469","gp_visits",20,19,58.4613196546766,0.86065555644228
"4470","gp_visits",20,20,66.3499362503371,0.976790151860277
"4471","gp_visits",20,21,66.3347368702147,0.976566389703794
"4472","gp_visits",20,22,102.089832074374,1.50294556725835
"4473","gp_visits",20,23,91.1839235586184,1.34239101909591
"4474","gp_visits",20,24,119.029979871727,1.75233494838872
"4475","gp_visits",20,25,169.769512470005,2.17660895057204
"4476","gp_visits",21,1,5.94516537443046,10.5028979320386
"4477","gp_visits",21,2,6.2730156292221,11.0820874997299
"4478","gp_visits",21,3,6.5954244134597,11.6516640110586
"4479","gp_visits",21,4,6.81324763134391,12.0364766917126
"4480","gp_visits",21,5,6.90740713809594,12.2028215495026
"4481","gp_visits",21,6,6.89511928559665,12.1811134804287
"4482","gp_visits",21,7,0.759036888003035,1.34093611518953
"4483","gp_visits",21,8,0.739515352288414,1.30644881598518
"4484","gp_visits",21,9,0.759838569220842,1.34235238798841
"4485","gp_visits",21,10,0.720707576703695,1.27322246568977
"4486","gp_visits",21,11,0.729823579402001,1.28932705485735
"4487","gp_visits",21,12,0.691036374534868,1.22080447758125
"4488","gp_visits",21,13,14.3726872173864,2.11591753106467
"4489","gp_visits",21,14,12.6408555212171,1.86096082106646
"4490","gp_visits",21,15,11.0096505206319,1.62081816678791
"4491","gp_visits",21,16,9.98437935491693,1.46987984879494
"4492","gp_visits",21,17,155.45315616129,4.57709895729325
"4493","gp_visits",21,18,127.410508115074,3.75142273236732
"4494","gp_visits",21,19,80.9883902585889,1.19229446914811
"4495","gp_visits",21,20,92.0007161474743,1.35441567204956
"4496","gp_visits",21,21,92.0697351989064,1.35543175636764
"4497","gp_visits",21,22,140.918341031614,2.07457091167091
"4498","gp_visits",21,23,125.340475718824,1.84523677384855
"4499","gp_visits",21,24,163.373150961465,2.40514601755522
"4500","gp_visits",21,25,233.016153088214,2.98749190629431
"4501","gp_visits",22,1,8.51824285452596,15.04856965732
"4502","gp_visits",22,2,8.95935726425374,15.8278548966588
"4503","gp_visits",22,3,9.40843713283332,16.6212121417425
"4504","gp_visits",22,4,9.7189489422538,17.1697711196075
"4505","gp_visits",22,5,9.86355489815297,17.4252361066213
"4506","gp_visits",22,6,9.86590040264309,17.4293797414417
"4507","gp_visits",22,7,1.08901520208715,1.92388517284188
"4508","gp_visits",22,8,1.06414456952052,1.87994800727943
"4509","gp_visits",22,9,1.09626033444309,1.93668462934916
"4510","gp_visits",22,10,1.04172393924657,1.8403390853221
"4511","gp_visits",22,11,1.05579656876529,1.86520019214785
"4512","gp_visits",22,12,0.999646592800628,1.76600405052668
"4513","gp_visits",22,13,20.7631544459804,3.05670900841062
"4514","gp_visits",22,14,18.2945056837554,2.69327960129779
"4515","gp_visits",22,15,15.9269686072281,2.34473564915431
"4516","gp_visits",22,16,14.4248942807806,2.12360334785107
"4517","gp_visits",22,17,224.267515597026,6.60324072628579
"4518","gp_visits",22,18,183.533303842287,5.40387930608194
"4519","gp_visits",22,19,115.910967407664,1.70641748666079
"4520","gp_visits",22,20,131.748539608968,1.93957497602509
"4521","gp_visits",22,21,131.951445775849,1.94256211899404
"4522","gp_visits",22,22,201.018936668759,2.95935955288081
"4523","gp_visits",22,23,178.11899659305,2.62223133229374
"4524","gp_visits",22,24,231.834291172402,3.41301688107589
"4525","gp_visits",22,25,330.65778640577,4.23935185414576
"4526","gp_visits",23,1,12.5707978279777,22.2079283243136
"4527","gp_visits",23,2,13.179740876244,23.2837044011023
"4528","gp_visits",23,3,13.8225194229581,24.4192552300292
"4529","gp_visits",23,4,14.2763885393973,25.2210732963471
"4530","gp_visits",23,5,14.5010620703771,25.6179879345944
"4531","gp_visits",23,6,14.5305798287921,25.670134844611
"4532","gp_visits",23,7,1.60796043206721,2.84066854883351
"4533","gp_visits",23,8,1.57570489741642,2.78368500559389
"4534","gp_visits",23,9,1.6275704288223,2.87531212582334
"4535","gp_visits",23,10,1.54968096514942,2.7377103880389
"4536","gp_visits",23,11,1.57229248770458,2.7776565457196
"4537","gp_visits",23,12,1.48894609216219,2.63041443717372
"4538","gp_visits",23,13,30.8118721071668,4.53606061068461
"4539","gp_visits",23,14,27.2082336867597,4.00554035417101
"4540","gp_visits",23,15,23.6887230794553,3.48740522174046
"4541","gp_visits",23,16,21.4370473878255,3.15591814502815
"4542","gp_visits",23,17,332.174647773906,9.78041405854582
"4543","gp_visits",23,18,271.83856972528,8.00390332860607
"4544","gp_visits",23,19,171.040540562271,2.51802375453278
"4545","gp_visits",23,20,194.430622007316,2.86236773582204
"4546","gp_visits",23,21,194.838172908806,2.86836761659744
"4547","gp_visits",23,22,295.76586434838,4.35420438780711
"4548","gp_visits",23,23,261.200645407623,3.84534232453641
"4549","gp_visits",23,24,339.508538758306,4.99817506802656
"4550","gp_visits",23,25,484.216748508106,6.20812590838916
"4551","gp_visits",24,1,19.0369285298498,33.6311783938695
"4552","gp_visits",24,2,19.8950131888014,35.147095113155
"4553","gp_visits",24,3,20.8363327781039,36.8100570234147
"4554","gp_visits",24,4,21.514035027617,38.0073050571805
"4555","gp_visits",24,5,21.8670262664011,38.6309094009382
"4556","gp_visits",24,6,21.9462441216432,38.7708579129816
"4557","gp_visits",24,7,2.4342623963913,4.30043705748839
"4558","gp_visits",24,8,2.39189963842065,4.22559780659067
"4559","gp_visits",24,9,2.47720650411337,4.37630333736131
"4560","gp_visits",24,10,2.36363847045047,4.17567082492796
"4561","gp_visits",24,11,2.40117485046563,4.24198365950999
"4562","gp_visits",24,12,2.2748081002553,4.01874057107199
"4563","gp_visits",24,13,46.7352068654713,6.8802612920541
"4564","gp_visits",24,14,41.3859993880476,6.09276193945627
"4565","gp_visits",24,15,36.0606552985962,5.30877570588742
"4566","gp_visits",24,16,32.6295169890667,4.80365056186712
"4567","gp_visits",24,17,502.515626749512,14.79586396324
"4568","gp_visits",24,18,412.197555119062,12.1365757140162
"4569","gp_visits",24,19,259.407624290222,3.81894583542833
"4570","gp_visits",24,20,294.699048073625,4.33849893743421
"4571","gp_visits",24,21,295.390734510328,4.34868180327748
"4572","gp_visits",24,22,447.501426290671,6.58802420690998
"4573","gp_visits",24,23,394.137471055192,5.80241100388201
"4574","gp_visits",24,24,511.648762187249,7.5323881281569
"4575","gp_visits",24,25,729.691040476635,9.35534317526111
"4576","gp_visits",25,1,29.4149300214059,51.9652504573905
"4577","gp_visits",25,2,30.6388564990003,54.1274737196366
"4578","gp_visits",25,3,32.0395004041528,56.6018910063648
"4579","gp_visits",25,4,33.0668446178778,58.4168264603442
"4580","gp_visits",25,5,33.6255438395581,59.4038403666781
"4581","gp_visits",25,6,33.7939052144668,59.7012723513237
"4582","gp_visits",25,7,3.7564865933295,6.63631586137179
"4583","gp_visits",25,8,3.70058991760031,6.53756720713773
"4584","gp_visits",25,9,3.84271111950979,6.7886425572119
"4585","gp_visits",25,10,3.67466795810945,6.49177273758404
"4586","gp_visits",25,11,3.7384818908731,6.60450824286389
"4587","gp_visits",25,12,3.54395392673792,6.26084961882858
"4588","gp_visits",25,13,71.8886702892287,10.5833025828254
"4589","gp_visits",25,14,63.9064536909234,9.40817702824721
"4590","gp_visits",25,15,55.7871602873785,8.21287130757194
"4591","gp_visits",25,16,50.5285511608483,7.43870965835841
"4592","gp_visits",25,17,770.200406604159,22.6774648069357
"4593","gp_visits",25,18,635.546244841441,18.7127629081858
"4594","gp_visits",25,19,402.426914739424,5.92444649348081
"4595","gp_visits",25,20,456.384355604409,6.71879687021131
"4596","gp_visits",25,21,457.378253003534,6.73342882385423
"4597","gp_visits",25,22,693.085419512558,10.2034613812365
"4598","gp_visits",25,23,609.33956648222,8.97057211077002
"4599","gp_visits",25,24,790.103809557045,11.6317462191787
"4600","gp_visits",25,25,1126.71874135514,14.4456213694091
"4601","gp_visits",26,1,45.9686413804321,81.2095068994473
"4602","gp_visits",26,2,47.7112206576648,84.2879969219411
"4603","gp_visits",26,3,49.8054577303181,87.9877355892909
"4604","gp_visits",26,4,51.3709669749514,90.7534086652264
"4605","gp_visits",26,5,52.2547229604131,92.3146770787265
"4606","gp_visits",26,6,52.5783846708435,92.8864670450376
"4607","gp_visits",26,7,5.85614303748282,10.3456285442678
"4608","gp_visits",26,8,5.78292685873108,10.2162827642983
"4609","gp_visits",26,9,6.0206952396493,10.6363311362058
"4610","gp_visits",26,10,5.77070701785322,10.1946948464857
"4611","gp_visits",26,11,5.880575438146,10.3887915169084
"4612","gp_visits",26,12,5.57934654483735,9.85663200218594
"4613","gp_visits",26,13,110.78033600267,16.3088538350526
"4614","gp_visits",26,14,99.0276383896723,14.5786457994556
"4615","gp_visits",26,15,86.7538072040048,12.771717548233
"4616","gp_visits",26,16,78.7863525931858,11.598765223173
"4617","gp_visits",26,17,1181.26638920175,34.7807229638432
"4618","gp_visits",26,18,985.996199730127,29.0312676122022
"4619","gp_visits",26,19,633.920467959442,9.33244710031345
"4620","gp_visits",26,20,716.443839176838,10.5473392442837
"4621","gp_visits",26,21,717.448359455362,10.5621275857782
"4622","gp_visits",26,22,1091.22848367512,16.0648419052229
"4623","gp_visits",26,23,958.946180119353,14.117408965858
"4624","gp_visits",26,24,1242.21650185687,18.2876565384183
"4625","gp_visits",26,25,1771.22478781558,22.7088107313473
"4626","gp_visits",27,1,71.6995095364148,126.666389075903
"4627","gp_visits",27,2,74.1187360913571,130.940263389024
"4628","gp_visits",27,3,77.2108973487106,136.402963251852
"4629","gp_visits",27,4,79.5720439757126,140.574231915401
"4630","gp_visits",27,5,80.9501554129943,143.008842704698
"4631","gp_visits",27,6,81.5317812375924,144.036359398626
"4632","gp_visits",27,7,9.09747727594603,16.0718616305027
"4633","gp_visits",27,8,9.00398245455645,15.9066910247442
"4634","gp_visits",27,9,9.39814876547437,16.6030364198823
"4635","gp_visits",27,10,9.02954867399308,15.9518570338187
"4636","gp_visits",27,11,9.21826867092763,16.2852551381108
"4637","gp_visits",27,12,8.75564712930992,15.4679747889938
"4638","gp_visits",27,13,167.881876720885,24.7152255336113
"4639","gp_visits",27,14,151.317999712927,22.2767255361202
"4640","gp_visits",27,15,133.387255427814,19.6369981417877
"4641","gp_visits",27,16,121.781025861971,17.9283528316594
"4642","gp_visits",27,17,1780.00597545835,52.4097657161299
"4643","gp_visits",27,18,1514.91496737576,44.6045348244282
"4644","gp_visits",27,19,1002.87241914325,14.7640820466717
"4645","gp_visits",27,20,1126.60916987758,16.5857091102527
"4646","gp_visits",27,21,1126.30183093211,16.5811845293385
"4647","gp_visits",27,22,1728.52665601363,25.4470148765744
"4648","gp_visits",27,23,1521.45102976438,22.3984899820302
"4649","gp_visits",27,24,1969.51818600644,28.9948427492428
"4650","gp_visits",27,25,2807.72262212498,35.9977130235359
"4651","gp_visits",28,1,109.487797451409,193.424251305378
"4652","gp_visits",28,2,112.634060498675,198.9825289262
"4653","gp_visits",28,3,117.023083075107,206.736300812838
"4654","gp_visits",28,4,120.466193348201,212.818997170216
"4655","gp_visits",28,5,122.540021474751,216.482680813976
"4656","gp_visits",28,6,123.517093115493,218.2088033133
"4657","gp_visits",28,7,13.8051960023533,24.3886511833818
"4658","gp_visits",28,8,13.6918986693659,24.188496898447
"4659","gp_visits",28,9,14.3267712337928,25.3100807946168
"4660","gp_visits",28,10,13.7992319389067,24.378114899579
"4661","gp_visits",28,11,14.1160752101092,24.9378592175766
"4662","gp_visits",28,12,13.4258722817926,23.7185271297458
"4663","gp_visits",28,13,243.622285242856,35.865573118423
"4664","gp_visits",28,14,222.347767775701,32.7335822949366
"4665","gp_visits",28,15,198.022065618431,29.152402319924
"4666","gp_visits",28,16,182.47903416343,26.8641891107934
"4667","gp_visits",28,17,2569.41238733046,75.652724263151
"4668","gp_visits",28,18,2252.8232644431,66.3312040055971
"4669","gp_visits",28,19,1567.96963062305,23.0833272820335
"4670","gp_visits",28,20,1744.37381406568,25.6803134868672
"4671","gp_visits",28,21,1738.64910718322,25.5960355263883
"4672","gp_visits",28,22,2713.40670852007,39.9462169921911
"4673","gp_visits",28,23,2399.75185372321,35.3286545563691
"4674","gp_visits",28,24,3105.70438580979,45.7215429296341
"4675","gp_visits",28,25,4426.23687907192,56.7486274076576
"4676","gp_visits",29,1,159.521740757276,281.815635999075
"4677","gp_visits",29,2,163.084802006435,288.110241156144
"4678","gp_visits",29,3,168.839003817377,298.275777435521
"4679","gp_visits",29,4,173.534483356673,306.570944892983
"4680","gp_visits",29,5,176.456038646369,311.732247409892
"4681","gp_visits",29,6,177.962720712276,314.393994721802
"4682","gp_visits",29,7,19.9203505135116,35.1918567503075
"4683","gp_visits",29,8,19.7950150632909,34.9704355857095
"4684","gp_visits",29,9,20.762344180559,36.6793466664764
"4685","gp_visits",29,10,20.0498098250898,35.4205632454549
"4686","gp_visits",29,11,20.5559285604298,36.3146869718749
"4687","gp_visits",29,12,19.5830996350961,34.5960597740413
"4688","gp_visits",29,13,327.056763886271,48.1486259245318
"4689","gp_visits",29,14,304.105352060584,44.7697661532074
"4690","gp_visits",29,15,275.25577068468,40.5225899589527
"4691","gp_visits",29,16,257.472435447738,37.9045638223283
"4692","gp_visits",29,17,3444.85314558402,101.428842810509
"4693","gp_visits",29,18,3146.14497958045,92.6338021120021
"4694","gp_visits",29,19,2369.95651405808,34.8900136774025
"4695","gp_visits",29,20,2598.67625451148,38.257178781646
"4696","gp_visits",29,21,2577.36099059815,37.9433798384747
"4697","gp_visits",29,22,4134.99892675921,60.8746060338632
"4698","gp_visits",29,23,3691.45412269453,54.3448304077869
"4699","gp_visits",29,24,4779.601310162,70.3643101022724
"4700","gp_visits",29,25,6809.23299095063,87.3009367759842
"4701","gp_visits",30,1,215.262328917886,380.288541503199
"4702","gp_visits",30,2,218.236454936747,385.542716962719
"4703","gp_visits",30,3,224.814378971802,397.163464308456
"4704","gp_visits",30,4,230.548162187163,407.292928517203
"4705","gp_visits",30,5,234.255803632793,413.842953153949
"4706","gp_visits",30,6,236.325619972492,417.499549461164
"4707","gp_visits",30,7,26.4881350216952,46.7946913200163
